nombre,robo a mano armada,robo de vehiculos,robo piraña,lesiones leves,robo,lesiones graves,hurto,vandalismo,fecha,latitud,longitud
denuncia296,0,0,0,0,2,0,0,0,02/09/2013,-31.44861849701596,-64.24795496106469
denuncia297,1,0,0,0,0,0,0,0,23/06/2013,-31.44991348374671,-64.24762892431954
denuncia298,1,0,0,0,0,0,0,0,29/03/2021,-31.449681331075222,-64.24730393383243
denuncia299,1,0,0,0,0,0,0,0,19/05/2018,-31.44884600314171,-64.24637196485993
denuncia300,1,0,0,0,1,0,0,0,23/09/2012,-31.447558471880523,-64.24414651700363
denuncia301,0,0,2,0,1,0,0,0,07/09/2010,-31.45153780995605,-64.24602185564893
denuncia302,0,0,2,0,0,0,0,0,29/09/2010,-31.450533559893337,-64.24341261199633
denuncia303,1,0,0,0,1,0,0,0,13/12/2019,-31.44809837017435,-64.24535780983308
denuncia304,0,0,0,0,2,0,0,0,27/02/2016,-31.45077508897171,-64.24755949975223
denuncia305,0,0,2,0,1,0,0,0,29/03/2010,-31.45184095230443,-64.24779287972582
denuncia306,1,0,1,0,2,0,0,0,30/07/2011,-31.451274485712528,-64.24413312645831
denuncia307,1,0,1,0,0,0,0,0,20/01/2018,-31.45103628984729,-64.24702159581247
denuncia308,1,0,1,0,2,0,0,0,28/02/2010,-31.450132669245598,-64.24551754964591
denuncia309,2,0,2,0,1,0,0,0,07/05/2021,-31.45089239615125,-64.24711563068102
denuncia310,0,0,1,0,1,0,0,0,02/07/2020,-31.451514401512707,-64.24577281885267
denuncia311,1,0,2,0,2,0,0,0,11/11/2010,-31.450828562127093,-64.2456465244016
denuncia312,2,0,0,0,2,0,0,0,04/11/2016,-31.449101896596144,-64.24645394340402
denuncia313,2,0,0,0,2,0,0,0,15/05/2012,-31.447869885404195,-64.2477543265042
denuncia314,1,0,0,0,1,0,0,0,29/03/2017,-31.450578919546118,-64.24562716123413
denuncia315,1,0,1,0,2,0,0,0,03/05/2014,-31.451193945351573,-64.2478805053857
denuncia316,2,0,0,0,1,0,0,0,09/06/2013,-31.447460603068787,-64.24952517781414
denuncia317,2,0,1,0,1,0,0,0,18/08/2013,-31.44762004150062,-64.24789705884706
denuncia318,1,0,1,0,1,0,0,0,01/07/2020,-31.447992564286356,-64.24612500882805
denuncia319,1,0,2,0,1,0,0,0,19/11/2013,-31.4509562313044,-64.24744707440212
denuncia320,0,0,2,0,2,0,0,0,20/11/2021,-31.45149440288595,-64.2432549841399
denuncia321,2,0,0,0,2,0,0,0,22/03/2012,-31.45081854258521,-64.24664432662055
denuncia322,0,0,1,0,0,0,0,0,05/08/2015,-31.450162287153336,-64.24936479267957
denuncia323,0,0,0,0,1,0,0,0,27/07/2014,-31.449509492468355,-64.24350619975054
denuncia324,1,0,1,0,0,0,0,0,11/10/2015,-31.44822501828785,-64.24767318740216
denuncia325,2,0,2,0,0,0,0,0,25/11/2017,-31.448396733202706,-64.24452672961817
denuncia326,0,0,1,0,0,0,0,0,19/09/2019,-31.447764414293587,-64.24909586757342
denuncia327,0,0,0,0,2,0,0,0,15/04/2015,-31.448595406974988,-64.24317372345303
denuncia328,1,0,0,0,2,0,0,0,02/09/2018,-31.44922099925409,-64.24618037159655
denuncia329,2,0,0,0,2,0,0,0,20/01/2020,-31.448668206805785,-64.24944897909508
denuncia330,0,0,1,0,2,0,0,0,27/09/2014,-31.450908030065317,-64.2478218365082
denuncia331,0,0,1,0,0,0,0,0,24/04/2016,-31.449825916926628,-64.24483047926559
denuncia332,1,0,1,0,2,0,0,0,30/11/2013,-31.449887277156396,-64.24857271878955
denuncia333,2,0,2,0,0,0,0,0,10/10/2019,-31.44743208571151,-64.24820409239774
denuncia334,0,0,1,0,1,0,0,0,11/03/2016,-31.449580338347157,-64.24467703550982
denuncia335,1,0,0,0,1,0,0,0,20/09/2012,-31.451222213267094,-64.24576293034987
denuncia336,2,0,1,0,1,0,0,0,25/02/2017,-31.448202453007962,-64.24330861136856
denuncia337,0,0,1,0,2,0,0,0,13/05/2013,-31.448280281842063,-64.24348570378187
denuncia338,0,0,1,0,1,0,0,0,25/12/2012,-31.451178027761625,-64.24587071290483
denuncia339,0,0,2,0,2,0,0,0,06/06/2021,-31.451154311040355,-64.2443484925845
denuncia340,0,0,2,0,1,0,0,0,06/07/2010,-31.450009585813326,-64.24531789551321
denuncia341,1,0,1,0,1,0,0,0,30/09/2020,-31.450755769672636,-64.2432272065618
denuncia342,1,0,0,0,0,0,0,0,22/09/2016,-31.450350819074497,-64.24510029870586
denuncia343,2,0,1,0,2,0,0,0,29/04/2011,-31.44825110966401,-64.24833962411145
denuncia344,1,0,0,0,0,0,0,0,20/07/2021,-31.451473649100308,-64.24501980940798
denuncia345,2,0,0,0,2,0,0,0,15/05/2017,-31.44748393145756,-64.24788868420508
denuncia346,2,0,2,0,1,0,0,0,28/01/2013,-31.44801097951778,-64.24800264202698
denuncia347,0,0,2,0,2,0,0,0,15/12/2014,-31.45108041801107,-64.24794417084796
denuncia348,2,0,0,0,0,0,0,0,10/01/2012,-31.450497697910425,-64.24886223401143
denuncia349,0,0,2,0,1,0,0,0,04/05/2015,-31.449311036930453,-64.24719799177511
denuncia350,1,0,0,0,0,0,0,0,07/08/2019,-31.45127801127765,-64.24341413114617
denuncia351,2,0,1,0,2,0,0,0,06/11/2017,-31.447836538737075,-64.2474779082426
denuncia352,0,0,2,0,0,0,0,0,18/04/2019,-31.451858689688372,-64.248919669072
denuncia353,2,0,1,0,0,0,0,0,26/12/2017,-31.449616741852758,-64.24764853650117
denuncia354,2,0,1,0,0,0,0,0,19/07/2016,-31.450548737273465,-64.24375159164273
denuncia355,2,0,1,0,1,0,0,0,17/10/2010,-31.450696858377164,-64.24602917224357
denuncia356,1,0,0,0,0,0,0,0,27/01/2010,-31.447658784780817,-64.24411493175879
denuncia357,2,0,1,0,2,0,0,0,10/08/2016,-31.45020265684819,-64.248307905747
denuncia358,2,0,2,0,1,0,0,0,20/06/2015,-31.45090237142542,-64.2494873229164
denuncia359,1,0,1,0,0,0,0,0,25/04/2012,-31.448287838150566,-64.24645417441313
denuncia360,2,0,1,0,1,0,0,0,09/08/2016,-31.450041263338274,-64.24576019801621
denuncia361,1,0,0,0,0,0,0,0,18/02/2012,-31.448924347406365,-64.24306179976826
denuncia362,0,0,1,0,0,0,0,0,30/06/2017,-31.45159187186666,-64.24736166922415
denuncia363,1,0,2,0,1,0,0,0,06/09/2021,-31.45144214739159,-64.24483972240513
denuncia364,0,0,2,0,2,0,0,0,04/03/2014,-31.450825205989478,-64.24413478096467
denuncia365,0,0,1,0,1,0,0,0,12/11/2016,-31.44860833750173,-64.24711730508278
denuncia366,2,0,0,0,2,0,0,0,19/08/2019,-31.451264031328268,-64.2490324105265
denuncia367,0,0,1,0,2,0,0,0,27/06/2019,-31.448080806352333,-64.24550045590769
denuncia368,2,0,2,0,2,0,0,0,17/05/2017,-31.449230527988686,-64.24324817258712
denuncia369,2,0,2,0,2,0,0,0,27/07/2014,-31.45159354117742,-64.24512644417571
denuncia370,2,0,2,0,0,0,0,0,19/07/2013,-31.447941506307156,-64.24344298700505
denuncia371,0,0,0,0,0,0,0,0,20/10/2014,-31.44951107136602,-64.24641740323463
denuncia372,0,0,2,0,2,0,0,0,16/12/2016,-31.449319655818183,-64.24722578372317
denuncia373,0,0,1,0,2,0,0,0,18/05/2017,-31.44922096299601,-64.24943293125499
denuncia374,0,0,2,0,0,0,0,0,07/03/2016,-31.44980893685961,-64.24874389728664
denuncia375,0,0,2,0,2,0,0,0,03/10/2014,-31.447622352471456,-64.24732121184634
denuncia376,0,0,1,0,0,0,0,0,26/07/2013,-31.449746012264125,-64.24521186914212
denuncia377,2,0,2,0,0,0,0,0,29/08/2019,-31.451787736488008,-64.24777563775011
denuncia378,0,0,1,0,1,0,0,0,21/03/2021,-31.45008906531156,-64.2474460913489
denuncia379,1,0,2,0,1,0,0,0,04/12/2018,-31.449253530199773,-64.24838791379838
denuncia380,1,0,0,0,2,0,0,0,29/07/2016,-31.449081880189468,-64.2454988900976
denuncia381,0,0,1,0,2,0,0,0,08/05/2012,-31.449382849192233,-64.24757459080185
denuncia382,0,0,1,0,2,0,0,0,29/01/2020,-31.449436169860107,-64.24900501609144
denuncia383,0,0,2,0,0,0,0,0,18/02/2016,-31.447783539126878,-64.24886306372086
denuncia384,2,0,2,0,1,0,0,0,10/07/2013,-31.450894356837228,-64.2464008489253
denuncia385,1,0,0,0,2,0,0,0,26/03/2010,-31.450652233071626,-64.2445840894216
denuncia386,1,0,1,0,2,0,0,0,20/01/2021,-31.44944070022901,-64.24836823653084
denuncia387,0,0,2,0,1,0,0,0,03/09/2018,-31.451320500717948,-64.24775831819746
denuncia388,2,0,2,0,0,0,0,0,02/12/2013,-31.45039284271533,-64.24332887087022
denuncia389,2,0,1,0,0,0,0,0,23/07/2018,-31.447812543173953,-64.2429978724908
denuncia390,1,0,1,0,1,0,0,0,13/05/2021,-31.45153211976544,-64.24649833558352
denuncia391,0,0,0,0,2,0,0,0,10/03/2020,-31.448764695069727,-64.24784510684185
denuncia392,2,0,0,0,1,0,0,0,31/05/2018,-31.45064261669151,-64.24847567940621
denuncia393,0,0,1,0,0,0,0,0,14/11/2011,-31.45021309848144,-64.2451097575254
denuncia394,0,0,0,0,1,0,0,0,01/05/2017,-31.45155013408196,-64.24875429012388
denuncia395,2,0,0,0,1,0,0,0,31/07/2020,-31.451661078542127,-64.24937397752609
denuncia396,1,0,1,0,0,0,0,0,31/07/2017,-31.44962189827566,-64.24568066016363
denuncia397,2,0,1,0,1,0,0,0,10/02/2019,-31.450549758787027,-64.2448205265437
denuncia398,2,0,0,0,1,0,0,0,01/07/2015,-31.448481543644885,-64.24374099384663
denuncia399,1,0,2,0,1,0,0,0,04/12/2017,-31.449736795349914,-64.2464997112361
denuncia400,2,0,1,0,0,0,0,0,30/03/2020,-31.45099692524417,-64.24690598035177
